prod_descripcion,prod_codigo,,,,
BIZCOCHOS ALEM C/QUESO,7798264430024,,,,
MARLBORO  ICE  BLAST   DE  10,77943361,,,,
PALL MALL CLICK,77948533,,,,
BAISHA,77917591,,,,
DORITOS 116,7790310005712,,,,
LAYS X75,7790310005606,,,,
3D X 122,7790310005804,,,,
TURRON CROC/ALMENDRAS,7790580391805,,,,
POSTRE BON O BON BANADO,7790580108236,,,,
COFLER CHOCOLINAS X 100,7790580105945,,,,
PALITO PEHUAMAR X200,7790310004357,,,,
LAYS X 115,7790310005613,,,,
BUDIN ARCOR CHOCOLATE,7790040109582,,,,
BUDIN ARCOR S/FRUTAS,7790040109551,,,,
COCA RETOR. X 2500,7790895068164,,,,
PAPAS PEHUAMAR,7790310005866,,,,
BUDIN TERRABUSI LIMON,7794600003310,,,,
JARDINERA LA CAMPAGNOLA,7793360986307,,,,
LENTEJAS LA CAMPAGNOLA,7793360987205,,,,
PRESTOBARBA 3,7506295398066,,,,
PRESTOBARBA,7702018323074,,,,
WE SER 1500,7798062542073,,,,
OFF CREMA,77900302,,,,
JABON LUX X 3,7791293026107,,,,
ACONDICIONADOR SEDAL,7791293027296,,,,
YOGS BOTELLA X 500 F/BOSQUE LIGHT,7790080067699,,,,
YOGS BOTELLA X 500 LIGHT F/KIWI,7790080067705,,,,
MARLBORO FUSION,77948540,,,,
MAGDALENAS POZO,7790077000739,,,,
TRIO GLASY X 175,7791787000620,,,,
SCHWEPPES TONICA,7790895006715,,,,
CEREAL X 150G.,7790040108806,,,,
CEREAL AZUCARADO X 230,7790040108929,,,,
PANUELITOS,7791828000541,,,,
GALLO CHOCO BAR,7790070413178,,,,
CEREAL FORT,77909039,,,,
CEREAL FORT,7790206509218,,,,
GRIMALDI X 500,7790169001187,,,,
LULEMUU,77910400,,,,
COFLER BLOCK,7790580108397,,,,
CREMA RAMOLAC,7795793102255,,,,
CHETTOS X 122,7790310005774,,,,
IMPULSE MUSK,7791293001067,,,,
JABON REXONA,7791293024097,,,,
MENTHO PLUS,77944412,,,,
SAVORA X60,7794000960428,,,,
AQUARIUS LIMONADA X 500,7790895008481,,,,
KOLINOS X 70,7793100120206,,,,
COFLER BLOCK X18,77946744,,,,
KINDER VERDE,78931039,,,,
BIZCOCHOS DE ARROZ LULEMUU,7798146300315,,,,
HUEVO FROZEN,7790580109950,,,,
BONAQUA X 2250,7790895008146,,,,
RODEO,7798108840033,,,,
CITRIC X1500,7798085680424,,,,
KINDER X 100,7797394001753,,,,
KINDER X 100 PONY,7898024396864,,,,
KINDER X 100 TRANSFORMER,7898024396857,,,,
HUEVO X 150,7898024396567,,,,
MASITA OREO,7622300864934,,,,
LUCKY STRIKE 4 CLICK,77950055,,,,
AZUCARADAS,40536005,,,,
CITOS BUTTEER TOFFEES,7790580109592,,,,
CAPUCINO BAGGIO,7790036006659,,,,
KINDER MINI,8000500189047,,,,
ALFAJOR FANTASIO,7796319000208,,,,
ALFAJOR FANTASIO,7796319000192,,,,
HAMLET BANANITA,7794612107716,,,,
CONITO 3D,7790310005408,,,,
PAPAS LAYS X 28G,7790310005279,,,,
BARRA COFLER MANI,77945624,,,,
LEVITE X600 MANGO+NARANJA,7798062542363,,,,
LEVITE X600 NARANJA DULCE,7798062541861,,,,
LEVITE X600 FRUTILLA+LIMON,7798062542349,,,,
LEVITE X 600 MANZANA,7798062540352,,,,
PRIME DAIQUIRI FRESA,7791519001857,,,,
PRIME DAIQUIRI DURAZNO,7791519001871,,,,
PHILIPS CAPS DUO,77950505,,,,
PHILIPS CAPS DUO 10,77950512,,,,
PREST BIC COMFORT3,70330717565,,,,
KINDER SIRENITA,77948915,,,,
KINDER DINO,77948892,,,,
CAPUCCINO SOBRE,7790150160602,,,,
CHOCOLATE ARCOR X 100,7790580109585,,,,
PAPAS SALADIX CHEDAR X90,7790040108714,,,,
PAPAS SALADIX ORIGINAL X65,7790040110045,,,,
PAPAS SALADIX BARBACOA X65,7790040110069,,,,
STICH SALADIX X80,7790040107274,,,,
PAPAS LOMITO X36,7790040109711,,,,
PAPAS CHEDAR X65,7790040110052,,,,
PAPAS LOMITO X 70,7790040109704,,,,
CHOCOLATE ARCOR X 100,7790580103347,,,,
TEQUILA SOL AZTECA,7790163070370,,,,
CITRIC X 250,7798085680455,,,,
PAPAS QUETH,7790414000040,,,,
CACHAFAZ  CHOCOLATE  NEGRO,77934499,,,,
AQUARIUS X 2250,7790895003325,,,,
AQUARIUS LIGHT,7790895008627,,,,
COCA X 375,7790895002656,,,,
SOPA QUICK X 5,7794000598577,,,,
POWERADE X 995,7790895006029,,,,
TORTUGUITA LECHE,77950802,,,,
TUBITOS COFLER,7790580011406,,,,
MINI OBLEAS BON O BON,7790580109998,,,,
MANI C/CHOC. BLOCK,7790580110284,,,,
ALEM,7798264430017,,,,
PALITOS QUETH,7790414000033,,,,
PALITOS QUETH,7790414000019,,,,
BOMBON COFLER,77950390,,,,
LICOR PETERS D/LECHE,7790163006201,,,,
SALAMIN PICADO GRUESO,7794110718452,,,,
SALAMIN PICADO FINO,7794110718292,,,,
FONTINA CORAZON DE HORMA,7790080019872,,,,
CHOCOLATADA SANCOR X 1L,7790080037357,,,,
VICEROY DE 10,77934192,,,,
VICEROY MENTOLADO,77941022,,,,
AQUARIUS LATA POMELO,7790895009693,,,,
AQUARIUS LATA PERA,7790895009556,,,,
AQUARIUS LATA MULTIFRUTA,7790895009549,,,,
CHOCOLATE JACK,7790206515103,,,,
MARIPOSA,7792410128810,,,,
PONCHE CAPITAN CASTILLA,7792410128827,,,,
WHISKI SMUGGLER + VASO,7798131200644,,,,
TRIO ANILLOS 300,7791787000286,,,,
TRIO ANGELADOS 300,7791787001139,,,,
SALADIX CROSS X 150,7790040108783,,,,
SALADIX 90,7790040108707,,,,
ARROZ SUSARELLI,7790070412614,,,,
MILKA OREO X 300,7622210277503,,,,
OBLEA TORTUGUITA,7790580110062,,,,
BISCOCHITOS GALLOS T NEGRA,7790070412447,,,,
BULL DOG UVA,7798184562256,,,,
PURE KNORR,611,,,,
PIPAS PELADAS,7798044150777,,,,
FANTOCHE X 3,7791672000711,,,,
SURTIDAS EXHIBICION,7792684000430,,,,
COFLER X 170,7790580103583,,,,
CHESTERFIELD,77919298,,,,
CRIOLLITAS TOSTADAS S/SAL,7790040110250,,,,
LECHE MILKAUT ENTERA,7794820001936,,,,
VELA CHICA,7791290780163,,,,
VELA GRANDE,7791290780170,,,,
CHESTERFIELD BOX COM,77953957,,,,
CHESTERFIELD 10 COM,77953964,,,,
PILAS AAA ENERGIZER,2672013,,,,
PILAS AA ENERGIZER,8999002671924,,,,
ALFAJOR JORGITO AGRUPADO,7790957000569,,,,
PRESTOBARBA GILLETE 3,7506339334357,,,,
TIC TAC PORORO,7797394001562,,,,
LEVITE FRUTOS OJOS X 2250,7798062542332,,,,
BARRITA COFLER EXTRA CHOC,7790580111328,,,,
COFLER MINI,77951601,,,,
COFLER MINI,77951618,,,,
COFLER MINI,77951595,,,,
TOP LINE MELON X 12,7790580105297,,,,
MENTHO PLUS ACIDO MANZANA,77952455,,,,
ALFAJOR JORGITO AGRUPADO,7790957000552,,,,
BANANITAS TURIMAR,7797675001113,,,,
BARBIE,7790580102241,,,,
COFLER CITOS X18,7790580108366,,,,
CHOCOLATE TURISTA,77946874,,,,
RAMA TURISTA BLANCO,77941077,,,,
CHOCO BARRA,77947529,,,,
CHOCA BARRA,77947512,,,,
POWER NARANJA,7790895640032,,,,
CHESTERFIELD 10,77953483,,,,
SOLITAS JALEA SOL X 300,7792684000744,,,,
SOLITAS PRESUMIDAS VAINILLA,7792684001437,,,,
SOLITAS SUTIL X 300,7792684000027,,,,
SOLITAS PRESUMIDAS FRUTILLA,7792684000980,,,,
CANONCITOS BATATA X 500,7795733000252,,,,
GELATINA GODET,7790580168209,,,,
CEREAL MIX P/CHO.,77984395,,,,
VICEROY,77919455,,,,
LUCKY STRIKE,77951427,,,,
DON SATUR PEPAS,7795735000250,,,,
TRIO CHOCOTRIO X 300,7791787001153,,,,
DINO POP,7798130956900,,,,
REXONA BAMBOO,7791293026800,,,,
VICEROY,77910455,,,,
ACONDICIONADOR SEDAL,7791293032092,,,,
REXONA SENSIBL FRESH,7791293031927,,,,
REXONA COTTON FRESH,7791293031941,,,,
REXONA BAMBOO FRESH,7791293031934,,,,
CALABAZA HALLOWEEN,7790580112097,,,,
POETT LAVANDA,7793253001865,,,,
OBLEAS NAPOLITANO,7891340302519,,,,
OBLEAS D LECHE,7891340302410,,,,
OBLEAS ATREVIDOS,7891340302847,,,,
OBLEAS CHOCOLATE,7891340302113,,,,
SPANTOOO C BLANCO,7891340311368,,,,
SPANTOOO CHOCOLATE,7891340311160,,,,
SPANTOOO FRUTILLA,7891340311269,,,,
TORTA NEVARES,7798094221687,,,,
BUDIN NATALE S F,7798094222813,,,,
BUDIN NATALE C F,7798094222806,,,,
PAN DULCE NATALE,7798094221120,,,,
MINI FANTOCHE DAY,7791672000452,,,,
MINI FANTOCHE C SORPRE,7791672000537,,,,
MINI FANTOCHE CON SORPRE,7791672000506,,,,
MARINERAS CLASICA,7798035770038,,,,
MARINERA LIGHT,7798035770052,,,,
KIT KAT,7613033353321,,,,
MARLBORO BOX CORE FLAVOR,77953650,,,,
MOGUL TIBURON X70,7790580405618,,,,
MOGUL FRUTAL X70,7790580405625,,,,
MOGUL OSITOS X70,7790580323721,,,,
HEALDO ARCOR CREMA AMERICANA,7790580112394,,,,
HELADO CREMA DE FRUTILLA,7790580108359,,,,
HELADO COFLER D/D/LECHE,7790580395902,,,,
HELADO ERA DEL HIELO,7790580111267,,,,
HELADO ARCOR D/D/LECHE,7790580111298,,,,
HELADO PLUTONITA,7790580111236,,,,
HELADO BOMBONES BON O BON,7790580111243,,,,
PULPA FRUTILLA,7791152045010,,,,
SNACKS BARBACOA X 90,7790040108721,,,,
PAPAS FRITAS HAMBURGUESA X 70,7790040109681,,,,
STICKS X 38,7790040107267,,,,
CROSS POLLO X 30,7790040110496,,,,
CROSS POLLO X 74,7790040110489,,,,
PEPAS CHOCOTRIO,7791787001160,,,,
MILKA OBLEA CHOCOPAUSE,635,,,,
OBLEA MILKA CHOCO PAUSE,7622300989354,,,,
VIBORAS,8992741904933,,,,
MINI CORONITAS FRUTILLA,7790369007828,,,,
OBLEAS ITAMARATY,7891340302618,,,,
PAN DULCE NEVARES X 800 C/CHIPS,7798094221618,,,,
TURRON FANTASIA NEVARES,7798094221748,,,,
LEVITE PERA X 600,7798062540338,,,,
LEVITE X 1500 NARANJA,7798062543032,,,,
TURRON AGUILA C/MANI,7790580112776,,,,
TURRON AGUILA C/ALMENDRA,7790580112769,,,,
AZUCAR DOLCE,7798086090277,,,,
BELDENTE X FRESH X7,7622300988593,,,,
DURAZNO NOEL,7793360785702,,,,
MASSARINI VAINILLA,7792664000931,,,,
MASSARINI CHOCOLATE,7792664000917,,,,
MASSARINI AZUCARADOS,7792664001006,,,,
MASSARINI COCO,7792664000986,,,,
VILLA DEL SUR X 2500,7798062543469,,,,
CARGA SUBE,659,,,,
BLUE DEMON,7798096940067,,,,
9 DE ORO ARROZ DULCE,7792180008244,,,,
9 DE ORO ARROZ SALADA,7792180008220,,,,
RING POP,7896624202431,,,,
FERRERO CAJA X 6,7898024397120,,,,
BELDENT 7,7622300873912,,,,
TANG UVA,7622300874797,,,,
CLIGHT NARANJA,7622300855062,,,,
TANG DURAZNO,7622300868574,,,,
JABON REXONA,7791293031965,,,,
POWER,7790895006104,,,,
CHOCOARROZ BLANCO,7790070960528,,,,
CHOCOARROZ DULCE DE LECHE,7790070960481,,,,
GALLO SNACKS QUESO X100,7790070414182,,,,
GALLO SNACKS QUESO X50,7790070414175,,,,
YERBA CRUZ DE MALTA LIMON,7790070506818,,,,
YERBA CRUZ DE MALTA NARANJA,7790070506801,,,,
CRIOLLITAS FINITAS,7790040107540,,,,
DURAZNO CASTELLO PONTE,7797655001478,,,,
PEPAS SOLITAS X 400,7792684001505,,,,
BENJAMIN PEPAS X 400,7790907000670,,,,
ANILLOS TURIMAR,7797675001427,,,,
AQUARIUS X2.25,7790895003301,,,,
ROCKLETS MOGUL,7790580109622,,,,
BON O BON BCO.,77919458,,,,
OBLEAS CUBICUB,7798126071822,,,,
ROSCA C/CHIPS GAONA,7798126071402,,,,
GAROTO X 300,7891008118353,,,,
CAJA DE BON O BON,7790580107017,,,,
CAJA DE BON O BON,7790580106980,,,,
P H FAMILY X90M,7791854000072,,,,
AGUILA MENTA,77947505,,,,
BC X 500,7790040110380,,,,
BC X 500,7790040110373,,,,
MAGDALENAS RELLENA FRUTILLA,7798126071716,,,,
MAGDALENA RELLENA D DE LECHE,7798126071723,,,,
MAGDALENA RELLENA CHOCOLATE,7798126071495,,,,
MAGDALENA CLASICA,77000364,,,,
MOGUL EXTREMO,7790580117030,,,,
CONFITADOS EXTREMO,7790580116989,,,,
CHESTERFIEL COMUN,77953513,,,,
OREO X 181,7622210659460,,,,
CHOCOLATE MILKA D.LECHE BCO.,7622300844967,,,,
LILA GO OREO X 38G.,7622300844523,,,,
CHOCO ARROZ MARROC,7790070414915,,,,
CHOCOLATADA BAGGIO 330,7790036006505,,,,
CEPITA X 1L. DURAZNO,7790895009846,,,,
TEISTY,7794767000153,,,,
KINDER X 4,77949684,,,,
MINI TORTITAS DE HOJALDDRE,710228317582,,,,
MINI VARITAS HOJALDRE,710228317575,,,,
SOLITAS ALFAJORCITOS BCO.,7792684001581,,,,
OKEBON AVENA Y PASAS,7790263110662,,,,
OKEBON NARANJA,7790263119122,,,,
OKEBON AVENA Y CACAO,7790263110648,,,,
MOGUL FRUTAL,7790580117054,,,,
LULEMUU,77919304,,,,
LULEMUU,77919328,,,,
MAGDALENAS FIESTA,7798126072539,,,,
MAGDALENAS CLASICAS,7790077000364,,,,
OBLEAS ITAMARATY LIMON,7891340339119,,,,
OBLEAS ITAMARATY D/COCO,835281002340,,,,
LECHE DESCREMADA MILKAUT,7794820001943,,,,
CAFE EN SAQUITOS,150000021,,,,
CCOFLER C/CHOCOLINAS X 170,7790580112349,,,,
COFLER BCO.X 170,7790580110260,,,,
BARRA SER YOGURT,77951724,,,,
TOP LINE 7 CHERRY,77948496,,,,
SALADIX PANCHITOS X 65G,7790040111332,,,,
SALADIX BACONCITOSX25,7790040111363,,,,
LICOR PETERS,7790163006317,,,,
MOGUL MALVADISCOS,7790580116644,,,,
MOGUL MARVADISCO,7790580116637,,,,
PAPEL HIGIENICO,7792409006235,,,,
TRIO TRICHOC,7791787000705,,,,
PRONTO SHAKE X 650,7790950134131,,,,
MAIZ PISINGALLO,7798049540368,,,,
HOGARENAS X 90,7790040117365,,,,
HOGARENAS SALVADO,7790040117358,,,,
COFLER BLOCKAZO,7790580115579,,,,
MAGDALENAS DON SATUR CLASICAS,7795735000199,,,,
TURIMAR CHIPS,7797675001700,,,,
MILKA X 100 BUNTEKAKAOLINSEN,7622210055439,,,,
MADALENAS DULCIPAS,7790726000585,,,,
GRAFFITI,7790580111755,,,,
ROCKLETS,7790580108687,,,,
MENTITAS,7792222003732,,,,
CITRIC X 200,7798085680707,,,,
 MILKACHOCO COOKIES,7622210791023,,,,
 MILKA COOKIES,7622210782373,,,,
CONO CREMA AMERICANA,7790580111472,,,,
HELADO L CONDENSADA,7790580111250,,,,
PALITO  BON BON,7790580112653,,,,
HELADO MOGUL FRUTA,7790580108342,,,,
HELADO AGUILA CH,7790580113483,,,,
HELADO AGULINA AMER,7790580112578,,,,
BUDIN FANTOCHE CON  FRUTAS,7791672002043,,,,
BUDIN C/CHIPS CHOCOLATE,7791672002050,,,,
DON SATUR SALVADO,7795735600887,,,,
DON SATUR CLASICAS,7795735600856,,,,
DON SATUR MIX DE SEMILLAS,7795735600900,,,,
ALFAJOR DE ARROS,7790070415370,,,,
MORTADELA X KG,,,,,
ABSOLUT VODKA 750ML,,,,,
ABSOLUT VODKA (SUECIA),7312040017010,,,,
SMIRNOFF RASPBERRY,7791250001871,,,,
SMIRNOFF WATERMELON,7791250002243,,,,
SMIRNOFF APPLE,7791250001857,,,,
AFAJOR TERRABUSI X3 TORTA 70GR,,,,,
PEPITOS MINI 50G,7622300836610,,,,
YUMI OSO 25G,7791249792018,,,,
HALLS FREE,7622300868390,,,,
HALLS MENTHO,,,,,
HALLS COLORS,77946324,,,,
HALLS EXTRA STRONG,7622210658982,,,,
BELDENT WILD,7622300845933,,,,
BELDENT LIVE,7622300874018,,,,
BELDENT LIVE,7622300845902,,,,
BELDENT WILD MINT,7622300873875,,,,
BELDENT XSENS,7622210657930,,,,
BELDENT XSENS FL,7622210657909,,,,
BELDENT FRUTILLA,77944276,,,,
BELDENT SABOR FRUTILLA,77901651,,,,
CLIGHT LIMONADA,7622300856427,,,,
FANTA NARANJA  2 L RETORNABLE,7790895000331,,,,
BC LA CAMPAÐOLA JUGO 1L,,,,,
BC JUGO 1L MANZANA,,,,,
BOMNOBON CHOCOLLINAS,,,,,
HELADO CONO ARCOR FRUT./AMERICANA,,,,,
HUEVO SUPER ROCKLETS,,,,,
MANI PELADO PEHUAMAR,,,,,
PEP RUEDITAS PIZZA CHICAS,,,,,
BONOBON AGUILA,77953537,,,,
TOPLINE ORIGINAL EDICION LIMITADA,7790580116767,,,,
MOGUL RODAJAS ACIDAS,7790580116118,,,,
SALADIX CRAX BARBACOA,,,,,
SALADIX CRAX CREMA Y CEBOLLA,,,,,
SALADIX CRAX CHEDDAR 40GR,,,,,
SALADIX CRAX CREMA Y CEB. 40 GR,,,,,
SALADIX CROSS CHORI X74GR,7790040116757,,,,
SALADIX CROSS CHORI X30GR,,,,,
SALADIX CROSS CHORI X30GR,,,,,
KESITOS,,,,,
SALADIX PICANTO,,,,,
COFLER MOUSSE AGUILA,,,,,
BRAHMA 1L,7792798007493,,,,
SODA ASUNCION 2.25L,7792002000265,,,,
PARTICULARES 20 COMUN,77973078,,,,
CONO DULCE D LECHE,,,,,
CONO CHOCOLATE,,,,,
COPA CUMBRE NEVADA  200CC,7798013620041,,,,
PALITO BOMBOM CUMBRE,7798013620409,,,,
POTE LIMON CUMBRE 1LT,7798013620119,,,,
POTE CUMBRE D.DE LECHE VAINILLA LIMON X 1LT,7798013621055,,,,
POTE CUMBRE CHOC AMERICANA FRUT X1LT,7798013621048,,,,
POTE 3LT LIMON CUMBRE,7798013620140,,,,
POTE 3 LT CUMBRE CHOC D DE LECHE CHANT,7798013621338,,,,
POTE 3 LT CUMBRE FRUT CHOC CHANT,7798013620010,,,,
POTE 3LT D DE LECHE CHOC VAINILLA,7798013620522,,,,
POTE 3LT FLAN CHOC CHANT,7798013620508,,,,
POTE 3LT LIMON VAINILLA D DE LECHE,7798013620027,,,,
POTE 3 LT GRANIZADO D DE LECHE VAINILLA,7798013620546,,,,
ALMENDRADO CUMBRE NEVADA,7798013621406,,,,
BOMBON ESCOCES CUMBRE NEVADA,7798013621420,,,,
BOMBON SUIZO CUMBRE NEVADA,7798013621390,,,,
TRIO ALEMANAS,,,,,
TRIO ALEMANAS,7791787100719,,,,
DR LEMON VODKA NARANJA  1LT,7790950136432,,,,
CONO ELADO CUMBRE NEVADA,7798013621437,,,,
CONO CUMBRE NEVADA,7798013621451,,,,
HELADO POSTRE CHOCOTORTA,7790580111229,,,,
HELADO POSTRE ALMENDRADO ARCOR,7790580111496,,,,
HELADO POSTRE ITALIANO AMERICANA,7790580117894,,,,
AGRUPADO CORAZON BON O BON,7790580113490,,,,
DULCE DE LECHE LATTE,7790036972749,,,,
SALCHICAS ICB X6U,7790670001669,,,,
TOCOÐATO ESTRELLITAS X400GR,7791386000267,,,,
TOCOÐATO PEPAS AZUCARADAS X400GR,7791386000182,,,,
TOCOÐATO PEPAS X400GR,7791386000090,,,,
MR CHOCO X200CC,7798290580205,,,,
MR CHOCO X1LT,7798290580212,,,,
MANI JAPONES GRABICH X80GR,7798029714420,,,,
MANI CON CHOCOLATE GRABICH X80GR,7798029714437,,,,
GARRAPIÐADA DE MANI GRABICH,7798029714475,,,,
LECHE SACHET 1LT RAMOLAC,7795793102378,,,,
MOGUL LARVITAS ACIDAS,7790580109141,,,,
BAGGIO FRESH 500CC NARANJA DULCE,7790036001920,,,,
BAGGIO FRESH 500ML POMELO,,,,,
BC MANZANA,7793360106040,,,,
TUTTI NARANJA 200ML,7798290580052,,,,
TUTTI PERA 200 ML,7798290580175,,,,
TUTTI DURAZNO 200ML,7798290580144,,,,
TUTTI MANZANA,7798290580083,,,,
BELDENT MENTA X10G,77942371,,,,
JUGO TANG NARANJA DULCE,7622300868543,,,,
TRAPO DE PISO DEA,7798059389032,,,,
SODA TRECHEL,7797179000445,,,,
SODA TRECHEL SIFON,7797179002012,,,,
BODEGA PRIVADA EXTRA BRUT,7790036004921,,,,
TALITAS X140G,7798092780735,,,,
RODEO KING SIZE,78401068,,,,
BON O BON CHOCOLINA,77956712,,,,
SALADIX CRAX CREMA Y CEBOLLA,7790040113145,,,,
SALADIX CRAX FATALITY CHEDDAR,7790040113152,,,,
SALADIX CRAX FATALY CHEDAR,7790040110502,,,,
SALADIX CRAX CREMA Y CEBOLLA,7790040110526,,,,
SALADIX CHORI ARGENTO,7790040116764,,,,
PALETA PALADINI,55,,,,
HELADO ARCOR MINION,7790580117627,,,,
COPA ARCOR CHOCOLATE,7790580117450,,,,
COPA ARCOR FRUTILLA,7790580117467,,,,
COPA ARCOR DULCE DE LECHE,7790580117443,,,,
PALETA DON ALEJANDRO,62,,,,
QUESO MARGARITA,79,,,,
 PALETA SADIA,109,,,,
QUESO MUZZARELLA MARGARITA,116,,,,
PROMO 20 HAMBURGUESA  PAN Y ADEREZO DANICA,123,,,,
PROMO 4 TORPEDOS 4 HAMBURGUESAS 200 PALETA 200 Q,130,,,,
PROMO 42 DISCOS EMPANADAS 600GR CREMAC 600 GR PLET,192,,,,
PROMO FIAMBRE SURT,208,,,,
PROMO 1 PAN DE MIGA 1KG DE QUESO 1 KG DE PALETA,215,,,,
PROMO FACTURAS 12,222,,,,
PROMO SMIRNOFF + 5 SPEED,239,,,,
PALETA  FELA,253,,,,
SALAME METRO CRIOLLO,260,,,,
SALAME 66,277,,,,
JAMON CRUDO,307,,,,
ROSCA MARGARINA C/U,314,,,,
BIZC. SABORIZADOS,345,,,,
"MASAS FINAS, SECAS Y CHAJA",444,,,,
TORTA  ARTESANAL X KG,475,,,,
TORTA EXPRESS X KG,482,,,,
"TORTAS NUEZ, NARA, BRO X KILO",505,,,,
BIZCOCHUELO,529,,,,
MERENGUE,536,,,,
HOJALDRE,543,,,,
BANDEJITAS,581,,,,
PBT X6,598,,,,
PBT X24,604,,,,
SUPER PANCHO,628,,,,
HAMBURGUESAS X4,642,,,,
HAMBURGUESAS X20,666,,,,
HAMB X12 S╔SAMO,673,,,,
PAN LACTAL BCO C /SALVADO,727,,,,
PAN LACTAL C/ SEMILLAS,734,,,,
TORPEDOS,741,,,,
PAN GRANDE ARABE,758,,,,
PAN CHICO ARABE,765,,,,
MOGUL MURCIELAGOS X30G,7790580111588,,,,
MOGUL COLMILLOS X30GR,7790580111595,,,,
COFLER BOLCAN DE MOUSE,7790580110598,,,,
MOGUL BLOODY,7790580110734,,,,
FRUTI ESPANTO,7790580111373,,,,
MOGUL PIRATAS,7790580111519,,,,
MOGUL ZAPITOS,7790580111618,,,,
BELDENT INFINIT NOCHES WOW,7622300845872,,,,
BAZOOKA JIRAFA,7622300869021,,,,
GROLSCHI CERVEZA,7795697000213,,,,
BAGGIO FRESH LIMONE,7790036008974,,,,
SER POMELO,7798062544428,,,,
SER NARANJA,7798062544404,,,,
KRACHITOS JAMON SERRANO 55G,7794520441650,,,,
 KRACHITOS PALITOS SABOR QUESO 65,7794520431651,,,,
MINGO MANI 80G,7791793000614,,,,
MINGO MANI PIZZA,7791793000881,,,,
MINGO MANI SALAME,7791793000898,,,,
MINGO MANI JAMON,7791793000867,,,,
MINGO MANI QUESO,7791793000874,,,,
ZUPAY BUDIN C/CHISPAS DE DDL,7790349851199,,,,
OBLEA OBSESSION,7891340302946,,,,
FANTOCHE BUDIN MARMOLADO,7791672002029,,,,
COCA COLA ZEROX500CC,7790895067532,,,,
ISENBECK NO RETORNABLE,7795697611662,,,,
TAPA 14 CRIOLLAS,7798296340049,,,,
TAPA 14 HOJALDRE HORNO,7798296340025,,,,
TAPA 14 PARA PASCUALINA HOJALDRE,7798296340018,,,,
BARRA GRANOLA CRUJIENTE,7791019000169,,,,
BARRA DULCE DE LECHE,7791019174051,,,,
BARRA GRANOLA F. DEL BOSQUE,7791019000152,,,,
BARRA GRANOLA CHOCOLATE,7791019000145,,,,
BARRA FRUTAS Y FIBRAS,7791019174013,,,,
BARRA CEREAL YOGURT FRUTILLA,7791019174358,,,,
BARRA CEREAL LIGHT,7791019174037,,,,
SABOR  EN POLVO FINAS HIERBAS,7790150434345,,,,
SABOR EN POLVO CARNE,7790150431351,,,,
SABOR EN POLVO VERDURA,7790150433348,,,,
YOGURT TREMBLAY FRUTILLA,7798151770202,,,,
YOGURT TREMBLAY VAINILLA,7798151770219,,,,
PROMO 4 HAMBURGUESAS GRANDES 4PANES,796,,,,
SODA  SIDNEY SIFON,7794467000170,,,,
SODA SIDNEY NO RETORNABLE,7794467807632,,,,
LAY'S TOMATE Y CEBOLLA,7790310981504,,,,
TODDY CLASICA,7792170000449,,,,
TAPA  14 DISCO PASCUALINA CRIOLLA,7798296340032,,,,
VODKA ABSOLUT RASPBERRI,7312040040759,,,,
SALADIX PIZZA NAPO,7790040118942,,,,
SALADIX RUCULA BRIE,,,,,
ENCENDEDOR FRAGATA,7790590016101,,,,
SALADIX CROSS 74G,7790040385801,,,,
LAYS JAMON SERRANO,7790310006955,,,,
LAYS QUESO CREMA Y CEBOLLA,7790310007068,,,,
PEP RUEDITAS 40G,7790310920398,,,,
PEHUAMAR MANI SALADO,7790310007051,,,,
PEHUAMAR MANI PELADO X90GR.,7790310007020,,,,
PALITOS DE MAIZ,802,,,,
PALITO DE MAIZ BOLSA,819,,,,
PALITOS,826,,,,
PALITO BOLSA,833,,,,
CHALITAS,840,,,,
CHALITAS X BOLSA,857,,,,
CONITOS,864,,,,
CONITOS BOLSA,871,,,,
PIZNPS,888,,,,
PIZNPS BOLSA,895,,,,
TUTUCAS,901,,,,
TUTUCAS BOLSA,918,,,,
CEREAL FRUTAL,925,,,,
CEREAL FRUTAL BOLSA,932,,,,
PAPA CLASIC,949,,,,
PAPA CLASIC BOLSA,956,,,,
AROS CEBOLLA,963,,,,
AROS CEBOLLA BOLSA,970,,,,
MANI PELADO,987,,,,
MANI PELADO BOLSA,994,,,,
MANI SALADO BOLSA,1007,,,,
MANI SALADO,1014,,,,
PAPA BASTON,1021,,,,
PAPA BASTON BOLSA,1038,,,,
MAICITOS PEHUAMAR,1045,,,,
MAICITOS PEHUAMAR BOLSA,1052,,,,
ALMOHADITAS FRUTILLA BOLSA,1069,,,,
ALMOHADITA FRUTILLAS,1076,,,,
MANI SABORIZADOS,1083,,,,
MANI SABORIZADOS BOLSA,1090,,,,
PAPAS FRITAS CONGELADAS,1113,,,,
S┴NDWICH TRIPLE,1120,,,,
S┴NDWICH SIMPLE,1137,,,,
YUMMY,7791249792001,,,,
TARTA JYQ,1144,,,,
PAN PEBETE,1151,,,,
PAN HAMBURGUESA,1168,,,,
EMPANADAS X6,1175,,,,
PROMO PIZZA 1,1182,,,,
PROMO PIZZA 2,1199,,,,
PROMO COCA 375ML  + ALFAJOR GUALMAYEN,1205,,,,
ACEITUNA,1212,,,,
PALMITOS,1229,,,,
ARABES JYQ,1236,,,,
HAMBURGUESA C/ JYQ GRANDES,1243,,,,
TORPEDO JYQ,1250,,,,
BANDEJITAS SIMPLE,1267,,,,
